gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3421017494	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202116242550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Sluppen	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	63.37302	10.37365	5000.0		50.0	50.0			2021-05-27T00:00:00	27	5	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202116242550				CC_BY_4_0					2022-09-08T13:52:10.692Z		
3421017492	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202116242560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Sluppen	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	63.37302	10.37365	5000.0		50.0	50.0			2021-05-27T00:00:00	27	5	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202116242560				CC_BY_4_0					2022-09-08T13:52:10.690Z		
3421017491	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202112092560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Austrepollen	Vestland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	60.13718	6.33841	5000.0		295.0	295.0			2021-06-05T00:00:00	5	6	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202112092560				CC_BY_4_0					2022-09-08T13:52:10.691Z		
3421017451	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202104402550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Gråhøgda	Innlandet	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	62.28851	11.61367	5000.0		880.0	20.0			2021-06-19T00:00:00	19	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202104402550				CC_BY_4_0					2022-09-08T13:52:10.628Z		
3421017436	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202119202550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Bukken	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	69.413	17.70984	5000.0		170.0	150.0			2021-06-21T00:00:00	21	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202119202550				CC_BY_4_0					2022-09-08T13:52:10.584Z		
3421017267	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202117192550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	V Luruvatnet	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	64.28983	13.22649	5000.0		625.0	25.0			2021-07-01T00:00:00	1	7	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202117192550				CC_BY_4_0					2022-09-08T13:52:10.236Z		
3421017253	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202114082560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Bergsheia	Vestland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	61.16437	5.34736	5000.0		345.0	135.0			2021-06-05T00:00:00	5	6	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202114082560				CC_BY_4_0					2022-09-08T13:52:10.217Z		
3421017221	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202111152570	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus fuscus		SPECIES	Larus fuscus Linnaeus, 1758	Larus fuscus		NO	Ølen	Rogaland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	59.61406	5.75993	5000.0		190.0	190.0			2021-05-23T00:00:00	23	5	2021	2481174	2481174	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202111152570				CC_BY_4_0					2022-09-08T13:52:10.150Z		
3421017219	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202111152560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Ølen	Rogaland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	59.61406	5.75993	5000.0		190.0	190.0			2021-05-23T00:00:00	23	5	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202111152560				CC_BY_4_0					2022-09-08T13:52:10.146Z		
3421017218	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202111152550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Ølen	Rogaland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	59.61406	5.75993	5000.0		190.0	190.0			2021-05-23T00:00:00	23	5	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202111152550				CC_BY_4_0					2022-09-08T13:52:10.144Z		
3421017171	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202112072550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Lunde	Vestland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	60.07028	5.59173	5000.0		150.0	150.0			2021-06-05T00:00:00	5	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202112072550				CC_BY_4_0					2022-09-08T13:52:10.066Z		
3421017161	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202112072580	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus marinus		SPECIES	Larus marinus Linnaeus, 1758	Larus marinus		NO	Lunde	Vestland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	60.07028	5.59173	5000.0		150.0	150.0			2021-06-05T00:00:00	5	6	2021	2481172	2481172	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202112072580				CC_BY_4_0					2022-09-08T13:52:10.022Z		
3421017157	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202117202550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Ø Vestgårdsætran	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	64.28961	13.98757	5000.0		830.0	80.0			2021-06-20T00:00:00	20	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202117202550				CC_BY_4_0					2022-09-08T13:52:10.019Z		
3421017135	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202104422550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Litlbørsjøen	Innlandet	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	62.41411	10.22174	5000.0		1005.0	45.0			2021-06-24T00:00:00	24	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202104422550				CC_BY_4_0					2022-09-08T13:52:09.991Z		
3421016926	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202101062550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Borud	Viken	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	59.69144	11.16329	5000.0		160.0	60.0			2021-06-05T00:00:00	5	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202101062550				CC_BY_4_0					2022-09-08T13:52:09.525Z		
3421016899	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202117182550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Storåsen	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	64.29288	12.8257	5000.0		380.0	60.0			2021-06-10T00:00:00	10	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202117182550				CC_BY_4_0					2022-09-08T13:52:09.464Z		
3421016893	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202120242550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Idjajavri	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	69.59052	25.19477	5000.0		277.5	2.5			2021-06-24T00:00:00	24	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202120242550				CC_BY_4_0					2022-09-08T13:52:09.457Z		
3421016800	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202108102550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Jordsvatn	Vestfold og Telemark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	59.45589	8.75855	5000.0		265.0	145.0			2021-06-04T00:00:00	4	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202108102550				CC_BY_4_0					2022-09-08T13:52:09.239Z		
3421016767	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118012550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Terråk	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	65.07203	12.34352	5000.0		505.0	185.0			2021-06-04T00:00:00	4	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118012550				CC_BY_4_0					2022-09-08T13:52:09.177Z		
3421016749	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202116252550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Sveberg	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	63.43676	10.75798	5000.0		160.0	60.0			2021-05-23T00:00:00	23	5	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202116252550				CC_BY_4_0					2022-09-08T13:52:09.146Z		
3421016729	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202112082550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Varaldsøy	Vestland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	60.09076	5.92858	5000.0		115.0	65.0			2021-05-27T00:00:00	27	5	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202112082550				CC_BY_4_0					2022-09-08T13:52:09.095Z		
3421016702	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202117212550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Bangsund	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	64.36311	11.31216	5000.0		70.0	70.0			2021-05-30T00:00:00	30	5	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202117212550				CC_BY_4_0					2022-09-08T13:52:09.020Z		
3421016662	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202104432550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Vingeln	Innlandet	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	62.43645	10.87042	5000.0		820.0	120.0			2021-06-17T00:00:00	17	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202104432550				CC_BY_4_0					2022-09-08T13:52:08.975Z		
3421016610	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202108052580	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus marinus		SPECIES	Larus marinus Linnaeus, 1758	Larus marinus		NO	Rysnetten	Vestfold og Telemark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	59.11048	8.49661	5000.0		460.0	210.0			2021-06-09T00:00:00	9	6	2021	2481172	2481172	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202108052580				CC_BY_4_0					2022-09-08T13:52:08.834Z		
3421016542	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202116202550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Brennrya	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	63.29716	11.41665	5000.0		775.0	75.0			2021-07-02T00:00:00	2	7	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202116202550				CC_BY_4_0					2022-09-08T13:52:08.683Z		
3421016486	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202102062550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Stefferud	Viken	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	60.50245	11.21494	5000.0		390.0	140.0			2021-06-06T00:00:00	6	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202102062550				CC_BY_4_0					2022-09-08T13:52:08.586Z		
3421016473	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202114132550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Vilnes	Vestland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	61.29922	5.01069	5000.0		100.0	100.0			2021-05-27T00:00:00	27	5	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202114132550				CC_BY_4_0					2022-09-08T13:52:08.541Z		
3421016448	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202114132580	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus marinus		SPECIES	Larus marinus Linnaeus, 1758	Larus marinus		NO	Vilnes	Vestland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	61.29922	5.01069	5000.0		100.0	100.0			2021-05-27T00:00:00	27	5	2021	2481172	2481172	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202114132580				CC_BY_4_0					2022-09-08T13:52:08.506Z		
3421016445	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202114132560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Vilnes	Vestland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	61.29922	5.01069	5000.0		100.0	100.0			2021-05-27T00:00:00	27	5	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202114132560				CC_BY_4_0					2022-09-08T13:52:08.499Z		
3421016402	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202115082570	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus fuscus		SPECIES	Larus fuscus Linnaeus, 1758	Larus fuscus		NO	Hareid	Møre og Romsdal	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	62.39297	6.03906	5000.0		200.0	200.0			2021-06-03T00:00:00	3	6	2021	2481174	2481174	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202115082570				CC_BY_4_0					2022-09-08T13:52:08.418Z		
3421016398	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202115082550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Hareid	Møre og Romsdal	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	62.39297	6.03906	5000.0		200.0	200.0			2021-06-03T00:00:00	3	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202115082550				CC_BY_4_0					2022-09-08T13:52:08.380Z		
3421016361	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202111102580	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus marinus		SPECIES	Larus marinus Linnaeus, 1758	Larus marinus		NO	Bjergøyna	Rogaland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	59.23727	5.83371	5000.0		85.0	85.0			2021-06-05T00:00:00	5	6	2021	2481172	2481172	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202111102580				CC_BY_4_0					2022-09-08T13:52:08.278Z		
3421016350	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202111102560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Bjergøyna	Rogaland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	59.23727	5.83371	5000.0		85.0	85.0			2021-06-05T00:00:00	5	6	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202111102560				CC_BY_4_0					2022-09-08T13:52:08.260Z		
3421015837	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202115102550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Holbuvatnet	Møre og Romsdal	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	62.50478	8.36674	5000.0		1100.0	200.0			2021-07-03T00:00:00	3	7	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202115102550				CC_BY_4_0					2022-09-08T13:52:07.071Z		
3421015753	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202120742580	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus marinus		SPECIES	Larus marinus Linnaeus, 1758	Larus marinus		NO	Rolvsøy	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	71.00619	24.07115	5000.0		75.0	75.0			2021-06-11T00:00:00	11	6	2021	2481172	2481172	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202120742580				CC_BY_4_0					2022-09-08T13:52:06.897Z		
3421015743	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202120742560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Rolvsøy	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	71.00619	24.07115	5000.0		75.0	75.0			2021-06-11T00:00:00	11	6	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202120742560				CC_BY_4_0					2022-09-08T13:52:06.836Z		
3421015732	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202105192550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Russvatnet	Innlandet	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	61.58363	8.64758	5000.0		1365.0	185.0			2021-07-12T00:00:00	12	7	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202105192550				CC_BY_4_0					2022-09-08T13:52:06.801Z		
3421015677	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202120742550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Rolvsøy	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	71.00619	24.07115	5000.0		75.0	75.0			2021-06-11T00:00:00	11	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202120742550				CC_BY_4_0					2022-09-08T13:52:06.693Z		
3421015629	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118222550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Hammarøyfjellet	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	66.16762	13.09164	5000.0		260.0	240.0			2021-06-05T00:00:00	5	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118222550				CC_BY_4_0					2022-09-08T13:52:06.580Z		
3421015627	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118222560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Hammarøyfjellet	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	66.16762	13.09164	5000.0		260.0	240.0			2021-06-05T00:00:00	5	6	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118222560				CC_BY_4_0					2022-09-08T13:52:06.553Z		
3421015610	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202116222560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Snillfjorden	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	63.32442	9.27431	5000.0		200.0	200.0			2021-05-27T00:00:00	27	5	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202116222560				CC_BY_4_0					2022-09-08T13:52:06.528Z		
3421015608	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202116222550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Snillfjorden	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	63.32442	9.27431	5000.0		200.0	200.0			2021-05-27T00:00:00	27	5	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202116222550				CC_BY_4_0					2022-09-08T13:52:06.523Z		
3421015583	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202104442550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Innerdalsvatnet	Innlandet	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	62.62786	10.17227	5000.0		1030.0	30.0			2021-06-26T00:00:00	26	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202104442550				CC_BY_4_0					2022-09-08T13:52:06.472Z		
3421015398	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118422550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Skoddefjellet	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	67.04367	16.00024	5000.0		770.0	50.0			2021-06-22T00:00:00	22	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118422550				CC_BY_4_0					2022-09-08T13:52:06.128Z		
3421015379	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202120762550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Strømstinden	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	70.61575	29.26248	5000.0		260.0	110.0			2021-06-19T00:00:00	19	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202120762550				CC_BY_4_0					2022-09-08T13:52:06.105Z		
3421015319	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118652550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Klotinden	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	68.95379	15.2094	5000.0		130.0	120.0			2021-06-12T00:00:00	12	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118652550				CC_BY_4_0					2022-09-08T13:52:05.984Z		
3421015316	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118652560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Klotinden	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	68.95379	15.2094	5000.0		130.0	120.0			2021-06-12T00:00:00	12	6	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118652560				CC_BY_4_0					2022-09-08T13:52:05.980Z		
3421015275	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202104462550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Snuddvollen	Innlandet	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	62.60498	10.95539	5000.0		855.0	75.0			2021-06-20T00:00:00	20	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202104462550				CC_BY_4_0					2022-09-08T13:52:05.900Z		
