"Parameter","Rhat","nRows"
"eta.lam[40]",1.00003975417221,1542
"eta.lam[41]",1.00002286105738,1542
"eta.lam[42]",1.00009126182831,1542
"eta.lam[43]",1.00021652494509,1542
"eta.lam[44]",1.00109239458442,1542
"eta.lam[45]",1.0002068207204,1542
"eta.lam[46]",0.999948853391024,1542
"eta.lam[47]",1.00057205327703,1542
"eta.lam[48]",1.00000439509894,1542
"eta.lam[49]",1.00196402863821,1542
"eta.lam[50]",1.00012399078846,1542
"eta.lam[51]",1.00042853249311,1542
"eta.lam[52]",1.00059135323439,1542
"eta.lam[53]",1.00000671130686,1542
"eta.lam[54]",1.00006795962351,1542
"eta.lam[55]",0.999975663083364,1542
"eta.lam[56]",1.00122526318513,1542
"eta.lam[57]",1.00144727164129,1542
"eta.lam[58]",1.00101926746179,1542
"eta.lam[59]",1.00034362021939,1542
"eta.lam[60]",1.00139796979526,1542
"eta.lam[61]",0.999997119726108,1542
"eta.lam[62]",1.00045940840862,1542
"eta.lam[63]",1.00022252454775,1542
"eta.lam[64]",1.000328100191,1542
"eta.lam[65]",1.00006349481008,1542
"eta.lam[66]",1.00060581115656,1542
"eta.lam[67]",1.00024517881533,1542
"eta.lam[68]",0.999962499376263,1542
"eta.lam[69]",1.00000303911566,1542
"eta.lam[70]",1.00007075271508,1542
"eta.lam[71]",1.00056553757976,1542
"eta.lam[72]",1.00135981561645,1542
"eta.lam[73]",1.00084483265709,1542
"eta.lam[74]",0.99993196822765,1542
"mulambda",0.99993524651721,1542
"muLatitude",1.0000461835863,1542
"muSpecies",1.00138290100897,1542
"rho",1.00004249778121,1542
"shan[1]",1.00097881056551,1542
"shan[2]",1.00084985470809,1542
"shan[3]",1.00123705907326,1542
"shan[4]",1.00120675412296,1542
"shan[5]",1.00028963591244,1542
"shan[6]",1.00025410279866,1542
"shan[7]",1.00033465040981,1542
"shan[8]",1.00044156585495,1542
"shan[9]",1.00022855428346,1542
"shan[10]",1.00054414895777,1542
"shan[11]",1.0002595420925,1542
"shan[12]",1.00027330098251,1542
"shan[13]",1.0002287145361,1542
"shan[14]",1.0008994104728,1542
"shan[15]",1.00073917284548,1542
"shan[16]",1.00083884976373,1542
"shan[17]",1.00102537408228,1542
"shan[18]",1.00130427878856,1542
"shan[19]",1.00086459635614,1542
"shan[20]",1.00129430073797,1542
"shan[21]",1.00162418904912,1542
"shan[22]",1.00279829544322,1542
"shan[23]",1.0031271165347,1542
"shan[24]",1.00293954780453,1542
"shan[25]",1.00328644243376,1542
"shan[26]",1.00352530051143,1542
"shan[27]",1.00354051372723,1542
"shan[28]",1.0035717055835,1542
"shan[29]",1.00357557996274,1542
"shan[30]",1.00356975662229,1542
"shan[31]",1.00353067742761,1542
"shan[32]",1.00354916010196,1542
"shan[33]",1.00348661087996,1542
"shan[34]",1.00346314579891,1542
"shan[35]",1.00355818980604,1542
"shan[36]",1.00354725638396,1542
"shan[37]",1.00350073103033,1542
"shan[38]",1.00357309517117,1542
"shan[39]",1.00326272913588,1542
"shan[40]",1.00352983186224,1542
"shan[41]",1.00349359352589,1542
"shan[42]",1.00327339075433,1542
"shan[43]",1.00346675347024,1542
"shan[44]",1.00339503000912,1542
"shan[45]",1.00345585321859,1542
"shan[46]",1.00343275270022,1542
"shan[47]",1.00324650994798,1542
"shan[48]",1.00318487896833,1542
"shan[49]",1.00349977863728,1542
"shan[50]",1.0031440667341,1542
"shan[51]",1.00325194602827,1542
"shan[52]",1.00335863377342,1542
"shan[53]",1.00309002181317,1542
"shan[54]",1.00304692071222,1542
"shan[55]",1.00266201341506,1542
"shan[56]",1.00297122957852,1542
"shan[57]",1.00270870836027,1542
"shan[58]",1.00276195378619,1542
"shan[59]",1.00286104259035,1542
"shan[60]",1.00299034216009,1542
"shan[61]",1.0029455729522,1542
"shan[62]",1.00242293284913,1542
"shan[63]",1.00209181665371,1542
"shan[64]",1.00206743075063,1542
"shan[65]",1.00233156039504,1542
"shan[66]",1.00354117557042,1542
"shan[67]",1.00342468022281,1542
"shan[68]",1.00334914121853,1542
"shan[69]",1.00260195483771,1542
"shan[70]",1.00248890886823,1542
"shan[71]",1.00275530877519,1542
"shan[72]",1.00267536013489,1542
"shan[73]",1.0026486649551,1542
"shan[74]",1.00274866025527,1542
"sigmaAlphaSites",1.00074003533044,1542
"sigmaAlphaSpecies",1.0003108488632,1542
"sigmaLambda",0.999940443983032,1542
"sigmaLatitude",1.00286902191205,1542
"sigmaSites",1.00343724839187,1542
"sigmaSpecies",1.00068402529097,1542
"z[1, 1]",1.00011043284334,1542
"z[1, 2]",1.00038601115261,1542
"z[1, 3]",1.00014926044649,1542
"z[1, 4]",1.00036761504922,1542
"z[1, 5]",1.00003579252064,1542
"z[1, 6]",1.00011864129658,1542
"z[1, 7]",1.00004043527921,1542
"z[1, 8]",1.00088451587747,1542
"z[1, 9]",1.00013787156181,1542
"z[1, 10]",1.00032969397396,1542
"z[1, 11]",1.00038355289254,1542
"z[1, 12]",1.00044042178357,1542
"z[1, 13]",1.00020824237851,1542
"z[1, 14]",0.999907287488885,1542
"z[1, 15]",1.00003234019187,1542
"z[1, 16]",1.00050817758174,1542
"z[1, 17]",1.0005397738049,1542
"z[2, 1]",1.00015164606282,1542
"z[2, 2]",1.00000515991544,1542
"z[2, 3]",0.999973699277688,1542
"z[2, 4]",1.00010565845,1542
"z[2, 5]",1.0006196444905,1542
"z[2, 6]",1.00014757768627,1542
"z[2, 7]",1.00018721420327,1542
"z[2, 8]",1.0002591375674,1542
"z[2, 9]",1.00011068132754,1542
"z[2, 10]",0.999918783858698,1542
"z[2, 11]",1.00016503369118,1542
"z[2, 12]",1.00021201535018,1542
"z[2, 13]",1.00000872457437,1542
"z[2, 14]",1.00029447569948,1542
"z[2, 15]",0.999952255864414,1542
"z[2, 16]",0.999996454247092,1542
"z[2, 17]",0.999997199052648,1542
"z[3, 1]",1.0001704626295,1542
"z[3, 2]",0.999909003840057,1542
"z[3, 3]",1.00030993542581,1542
"z[3, 4]",1.00013632460471,1542
"z[3, 5]",1.00021620281394,1542
"z[3, 6]",NA,1542
"z[3, 7]",1.00006456468073,1542
"z[3, 8]",0.999942814953471,1542
"z[3, 9]",1.00018939869955,1542
"z[3, 10]",NA,1542
"z[3, 11]",0.999948932152321,1542
"z[3, 12]",1.000003909213,1542
"z[3, 13]",1.00006198597472,1542
"z[3, 14]",1.0005128128963,1542
"z[3, 15]",0.999982051990146,1542
"z[3, 16]",1.00030398923684,1542
"z[3, 17]",1.00001312405904,1542
"z[4, 1]",1.00002189841383,1542
"z[4, 2]",1.00028344493363,1542
"z[4, 3]",1.00044351294211,1542
"z[4, 4]",1.00005466907262,1542
"z[4, 5]",1.00057364284949,1542
"z[4, 6]",1.00013108669404,1542
"z[4, 7]",1.00051358366526,1542
"z[4, 8]",1.00033320715742,1542
"z[4, 9]",1.00011360857894,1542
"z[4, 10]",0.999938378386047,1542
"z[4, 11]",1.00020493558359,1542
"z[4, 12]",1.00046311894928,1542
"z[4, 13]",1.00061916344751,1542
"z[4, 14]",1.00036144528273,1542
"z[4, 15]",1.00032025482628,1542
"z[4, 16]",1.0003219969541,1542
"z[4, 17]",1.00063797068448,1542
"z[5, 1]",0.999910335609402,1542
"z[5, 2]",NA,1542
"z[5, 3]",1.00028030992043,1542
"z[5, 4]",NA,1542
"z[5, 5]",1.0001818361065,1542
"z[5, 6]",1.00011941399488,1542
"z[5, 7]",1.00034031189718,1542
"z[5, 8]",NA,1542
"z[5, 9]",0.999902899329985,1542
"z[5, 10]",0.999904685312871,1542
"z[5, 11]",NA,1542
"z[5, 12]",0.999986412929005,1542
"z[5, 13]",1.00035294108214,1542
"z[5, 14]",NA,1542
"z[5, 15]",NA,1542
"z[5, 16]",1.00036832354456,1542
"z[5, 17]",1.00000209317309,1542
"z[6, 1]",1.00012296634795,1542
"z[6, 2]",NA,1542
"z[6, 3]",1.00009708979264,1542
"z[6, 4]",NA,1542
"z[6, 5]",0.999962122569741,1542
"z[6, 6]",NA,1542
"z[6, 7]",NA,1542
"z[6, 8]",NA,1542
"z[6, 9]",NA,1542
"z[6, 10]",0.999921165735677,1542
"z[6, 11]",NA,1542
"z[6, 12]",NA,1542
"z[6, 13]",1.00021941245858,1542
"z[6, 14]",1.00178078851996,1542
"z[6, 15]",1.00110702001813,1542
"z[6, 16]",0.999959960122211,1542
"z[6, 17]",0.999945873165591,1542
"z[7, 1]",1.00019101099392,1542
"z[7, 2]",NA,1542
"z[7, 3]",1.00065836533534,1542
"z[7, 4]",NA,1542
"z[7, 5]",1.00010595789379,1542
"z[7, 6]",1.0003828660155,1542
"z[7, 7]",NA,1542
"z[7, 8]",NA,1542
"z[7, 9]",0.999920351734591,1542
"z[7, 10]",1.00006415258905,1542
"z[7, 11]",NA,1542
"z[7, 12]",1.00032930607391,1542
"z[7, 13]",1.00038032841264,1542
"z[7, 14]",1.00110591649814,1542
"z[7, 15]",NA,1542
"z[7, 16]",1.00029317606512,1542
"z[7, 17]",1.00021605942027,1542
"z[8, 1]",1.00037682821257,1542
"z[8, 2]",1.00051171535258,1542
"z[8, 3]",1.00067649924912,1542
"z[8, 4]",NA,1542
"z[8, 5]",1.00002727551605,1542
"z[8, 6]",NA,1542
"z[8, 7]",0.999989685535426,1542
"z[8, 8]",NA,1542
"z[8, 9]",NA,1542
"z[8, 10]",1.00015520730259,1542
"z[8, 11]",0.999956831054358,1542
"z[8, 12]",NA,1542
"z[8, 13]",1.00007661878381,1542
"z[8, 14]",1.00049795614929,1542
"z[8, 15]",NA,1542
"z[8, 16]",1.00052075838036,1542
"z[8, 17]",0.999929187656697,1542
"z[9, 1]",0.999918842421873,1542
"z[9, 2]",1.00010982086441,1542
"z[9, 3]",1.00073551343494,1542
"z[9, 4]",0.999917756556444,1542
"z[9, 5]",1.00006638126996,1542
"z[9, 6]",NA,1542
"z[9, 7]",0.999939637760313,1542
"z[9, 8]",0.999981473469021,1542
"z[9, 9]",0.999939140498115,1542
"z[9, 10]",0.999990005237496,1542
"z[9, 11]",NA,1542
"z[9, 12]",0.999954784405889,1542
"z[9, 13]",1.0002353737538,1542
"z[9, 14]",NA,1542
"z[9, 15]",1.00023802487619,1542
"z[9, 16]",1.00015850623648,1542
"z[9, 17]",1.00011049495064,1542
"z[10, 1]",0.999965968335855,1542
"z[10, 2]",1.00025224812505,1542
"z[10, 3]",1.00052328429702,1542
"z[10, 4]",1.00005878312303,1542
"z[10, 5]",0.999914873023216,1542
"z[10, 6]",NA,1542
"z[10, 7]",0.99993682228346,1542
"z[10, 8]",NA,1542
"z[10, 9]",1.00021213188938,1542
"z[10, 10]",0.999942682486598,1542
"z[10, 11]",NA,1542
"z[10, 12]",1.00007898559705,1542
"z[10, 13]",0.999985659000485,1542
"z[10, 14]",1.00079593500715,1542
"z[10, 15]",1.00055729822857,1542
"z[10, 16]",1.00049442196626,1542
"z[10, 17]",1.00014466976433,1542
"z[11, 1]",1.00026832155919,1542
"z[11, 2]",1.00000499290463,1542
"z[11, 3]",1.00066948510707,1542
"z[11, 4]",1.00011788004366,1542
"z[11, 5]",1.00003369580842,1542
"z[11, 6]",NA,1542
"z[11, 7]",0.999973513666528,1542
"z[11, 8]",NA,1542
"z[11, 9]",1.00003296770448,1542
"z[11, 10]",NA,1542
"z[11, 11]",0.999986135966364,1542
"z[11, 12]",1.00000849139384,1542
"z[11, 13]",1.00008235782664,1542
"z[11, 14]",1.00074197995952,1542
"z[11, 15]",1.00088880318696,1542
"z[11, 16]",1.0005831271963,1542
"z[11, 17]",0.999998401401005,1542
"z[12, 1]",0.999957931662136,1542
"z[12, 2]",NA,1542
"z[12, 3]",NA,1542
"z[12, 4]",1.00017429661441,1542
"z[12, 5]",0.999972043709778,1542
"z[12, 6]",NA,1542
"z[12, 7]",1.00021001134056,1542
"z[12, 8]",NA,1542
"z[12, 9]",1.0001307052861,1542
"z[12, 10]",NA,1542
"z[12, 11]",1.00033981329531,1542
"z[12, 12]",1.00010037844626,1542
"z[12, 13]",0.99997104812307,1542
"z[12, 14]",NA,1542
"z[12, 15]",0.999938695656023,1542
"z[12, 16]",1.00016212812144,1542
"z[12, 17]",1.00000979233514,1542
"z[13, 1]",0.999929425094081,1542
"z[13, 2]",1.00083329249149,1542
"z[13, 3]",1.0002739163928,1542
"z[13, 4]",NA,1542
"z[13, 5]",0.999993326005748,1542
"z[13, 6]",1.00163209755164,1542
"z[13, 7]",0.999959115951705,1542
"z[13, 8]",NA,1542
"z[13, 9]",1.00015789158097,1542
"z[13, 10]",1.000175691219,1542
"z[13, 11]",NA,1542
"z[13, 12]",1.00022629014577,1542
"z[13, 13]",1.00027194096174,1542
"z[13, 14]",1.00049951542563,1542
"z[13, 15]",1.00025851612791,1542
"z[13, 16]",1.00073281279239,1542
"z[13, 17]",1.00011054344488,1542
"z[14, 1]",0.999901179634535,1542
"z[14, 2]",1.00019939865476,1542
"z[14, 3]",1.00035841532601,1542
"z[14, 4]",1.00004963983614,1542
"z[14, 5]",1.0003620222497,1542
"z[14, 6]",0.999983916996973,1542
"z[14, 7]",0.999910656441226,1542
"z[14, 8]",NA,1542
"z[14, 9]",0.999939499767538,1542
"z[14, 10]",0.999950206277941,1542
"z[14, 11]",1.00005951866255,1542
"z[14, 12]",1.00010080287327,1542
"z[14, 13]",1.00023722900145,1542
"z[14, 14]",1.0000652029207,1542
"z[14, 15]",0.999977283894687,1542
"z[14, 16]",1.00075802279924,1542
"z[14, 17]",1.00000261575728,1542
"z[15, 1]",0.999909042087691,1542
"z[15, 2]",1.00025813267888,1542
"z[15, 3]",1.00014843525127,1542
"z[15, 4]",1.00075673348306,1542
"z[15, 5]",1.00016875069313,1542
"z[15, 6]",1.00050534433713,1542
"z[15, 7]",1.00084308815608,1542
"z[15, 8]",1.00156791708101,1542
"z[15, 9]",1.00002784569775,1542
"z[15, 10]",1.00000150370719,1542
"z[15, 11]",NA,1542
"z[15, 12]",1.00049935570635,1542
"z[15, 13]",1.0005113380984,1542
"z[15, 14]",1.00028501073475,1542
"z[15, 15]",1.00050019629176,1542
"z[15, 16]",1.00067523899175,1542
"z[15, 17]",0.999995004549944,1542
"z[16, 1]",1.00002510560296,1542
"z[16, 2]",1.00014950554017,1542
"z[16, 3]",1.00004891511836,1542
"z[16, 4]",NA,1542
"z[16, 5]",1.00033940319926,1542
"z[16, 6]",1.0003890374878,1542
"z[16, 7]",0.999984805033424,1542
"z[16, 8]",1.00013227966441,1542
"z[16, 9]",1.00016221892347,1542
"z[16, 10]",0.999959015015299,1542
"z[16, 11]",0.99993176160605,1542
"z[16, 12]",1.00071510826574,1542
"z[16, 13]",1.00040630697037,1542
"z[16, 14]",1.00049872100972,1542
"z[16, 15]",1.00035122938578,1542
"z[16, 16]",1.00021014761083,1542
"z[16, 17]",1.00011600304742,1542
"z[17, 1]",1.00010178186874,1542
"z[17, 2]",1.00035260271601,1542
"z[17, 3]",0.999936885739909,1542
"z[17, 4]",1.00091536418077,1542
"z[17, 5]",1.00002039454425,1542
"z[17, 6]",NA,1542
"z[17, 7]",1.00014395326808,1542
"z[17, 8]",NA,1542
"z[17, 9]",1.00003718192881,1542
"z[17, 10]",1.00020304123309,1542
"z[17, 11]",NA,1542
"z[17, 12]",1.00023548987984,1542
"z[17, 13]",1.00001593397502,1542
"z[17, 14]",NA,1542
"z[17, 15]",NA,1542
"z[17, 16]",1.00017375290906,1542
"z[17, 17]",1.00017411717687,1542
"z[18, 1]",0.999933657252189,1542
"z[18, 2]",1.00001344658696,1542
"z[18, 3]",1.00012708079035,1542
"z[18, 4]",0.99998162295689,1542
"z[18, 5]",0.999924236798027,1542
"z[18, 6]",NA,1542
"z[18, 7]",0.999906505212451,1542
"z[18, 8]",NA,1542
"z[18, 9]",NA,1542
"z[18, 10]",0.999972899635311,1542
"z[18, 11]",NA,1542
"z[18, 12]",0.999939025047732,1542
"z[18, 13]",1.00036343385204,1542
"z[18, 14]",NA,1542
"z[18, 15]",1.00032016499302,1542
"z[18, 16]",1.00023764523538,1542
"z[18, 17]",0.999945830773361,1542
"z[19, 1]",1.0000729394668,1542
"z[19, 2]",1.00012238615767,1542
"z[19, 3]",1.00030846232581,1542
"z[19, 4]",1.00005666517869,1542
"z[19, 5]",0.999906336942959,1542
"z[19, 6]",1.00012601920316,1542
"z[19, 7]",1.00006754097113,1542
"z[19, 8]",NA,1542
"z[19, 9]",0.999964513437232,1542
"z[19, 10]",0.999968044890616,1542
"z[19, 11]",NA,1542
"z[19, 12]",1.00007648738547,1542
"z[19, 13]",1.00000875739216,1542
"z[19, 14]",1.00008812808083,1542
"z[19, 15]",1.00070412693247,1542
"z[19, 16]",1.00058947591409,1542
"z[19, 17]",1.00002476988029,1542
"z[20, 1]",1.00001862971779,1542
"z[20, 2]",0.999908142244461,1542
"z[20, 3]",NA,1542
"z[20, 4]",NA,1542
"z[20, 5]",NA,1542
"z[20, 6]",1.00028804263438,1542
"z[20, 7]",NA,1542
"z[20, 8]",NA,1542
"z[20, 9]",0.99994678924587,1542
"z[20, 10]",1.00001070274937,1542
"z[20, 11]",1.00059586390404,1542
"z[20, 12]",1.00023160457845,1542
"z[20, 13]",0.999913455290968,1542
"z[20, 14]",1.00055585409587,1542
"z[20, 15]",0.999983648831183,1542
"z[20, 16]",1.00005637725756,1542
"z[20, 17]",NA,1542
"z[21, 1]",0.999979507033645,1542
"z[21, 2]",1.00032167680145,1542
"z[21, 3]",1.00007088362242,1542
"z[21, 4]",NA,1542
"z[21, 5]",0.999990672048066,1542
"z[21, 6]",1.00008840486526,1542
"z[21, 7]",NA,1542
"z[21, 8]",1.00000820793715,1542
"z[21, 9]",0.99998115674593,1542
"z[21, 10]",1.00008385982622,1542
"z[21, 11]",0.999977883347987,1542
"z[21, 12]",1.00020999439126,1542
"z[21, 13]",0.999917760809436,1542
"z[21, 14]",1.00008452776384,1542
"z[21, 15]",1.00009748010528,1542
"z[21, 16]",1.0008936012748,1542
"z[21, 17]",1.00033012093047,1542
"z[22, 1]",1.00004938639401,1542
"z[22, 2]",1.00014951777168,1542
"z[22, 3]",1.00034193656318,1542
"z[22, 4]",NA,1542
"z[22, 5]",1.00002436611259,1542
"z[22, 6]",0.999942014943786,1542
"z[22, 7]",NA,1542
"z[22, 8]",NA,1542
"z[22, 9]",NA,1542
"z[22, 10]",1.00011713094916,1542
"z[22, 11]",1.00051663849534,1542
"z[22, 12]",0.999955366701408,1542
"z[22, 13]",1.0001853322457,1542
"z[22, 14]",1.00013771509498,1542
"z[22, 15]",1.00010664595043,1542
"z[22, 16]",1.00005054161291,1542
"z[22, 17]",0.999928793458011,1542
"z[23, 1]",1.00001993761062,1542
"z[23, 2]",1.00008176074635,1542
"z[23, 3]",1.00031766851208,1542
"z[23, 4]",NA,1542
"z[23, 5]",0.999927069931038,1542
"z[23, 6]",1.00002872104851,1542
"z[23, 7]",NA,1542
"z[23, 8]",NA,1542
"z[23, 9]",1.00013842981065,1542
"z[23, 10]",1.00005647029141,1542
"z[23, 11]",NA,1542
"z[23, 12]",NA,1542
"z[23, 13]",1.00005053716141,1542
"z[23, 14]",1.00018272945757,1542
"z[23, 15]",0.999907437034706,1542
"z[23, 16]",1.00049983556029,1542
"z[23, 17]",0.999912083917788,1542
"z[24, 1]",1.00010041205032,1542
"z[24, 2]",NA,1542
"z[24, 3]",1.0005929646109,1542
"z[24, 4]",NA,1542
"z[24, 5]",NA,1542
"z[24, 6]",NA,1542
"z[24, 7]",NA,1542
"z[24, 8]",NA,1542
"z[24, 9]",NA,1542
"z[24, 10]",1.0003897650259,1542
"z[24, 11]",1.00045536954457,1542
"z[24, 12]",0.999906634185845,1542
"z[24, 13]",1.00004719222458,1542
"z[24, 14]",1.00025367177678,1542
"z[24, 15]",NA,1542
"z[24, 16]",1.00036982329728,1542
"z[24, 17]",1.00001419987752,1542
"z[25, 1]",1.00030916583733,1542
"z[25, 2]",0.99993162069216,1542
"z[25, 3]",1.00042607249836,1542
"z[25, 4]",NA,1542
"z[25, 5]",0.999945381412999,1542
"z[25, 6]",0.99998806384297,1542
"z[25, 7]",NA,1542
"z[25, 8]",NA,1542
"z[25, 9]",1.00005905080629,1542
"z[25, 10]",1.00027009457105,1542
"z[25, 11]",NA,1542
"z[25, 12]",1.00011670783312,1542
"z[25, 13]",1.00019587547399,1542
"z[25, 14]",1.00018751784582,1542
"z[25, 15]",0.999975321733707,1542
"z[25, 16]",NA,1542
"z[25, 17]",NA,1542
"z[26, 1]",0.999983540380651,1542
"z[26, 2]",1.00005105264519,1542
"z[26, 3]",0.999922292950551,1542
"z[26, 4]",NA,1542
"z[26, 5]",0.999944085508121,1542
"z[26, 6]",1.00003878960168,1542
"z[26, 7]",0.999936936420016,1542
