"muLatitude","muSpecies","sigmaAlphaSites","sigmaAlphaSpecies","sigmaLambda","sigmaSites","sigmaSpecies","model","truth"
-0.805811064016405,-2.27947059521473,1.02788636843049,0.926435892734554,2.59484399463227,0.995569124005537,0.982282446371926,"SOM","shared"
-0.767325428043986,-2.29784963258548,1.03954988890987,1.07523522094717,2.57388097312158,1.08453226173281,1.08922328039452,"IDMSH","shared"
-0.636499539004269,-2.27652594988034,1.03707660269831,0.964272875453784,2.57687078885441,1.0032582164391,1.09754791104613,"IDMSH","shared"
-0.631773010730037,-2.20557826304261,0.999621637661306,1.05924115970983,2.57677220677154,0.987903090511149,1.11683242588615,"IDMSH","shared"
-0.710292865923012,-2.13484339233136,0.957110194600143,1.09647928099012,2.59701582203538,1.04325309924183,0.950228433070162,"IDMSH","shared"
-0.734961544173626,-2.18698808591719,1.02949558542449,0.933432697642765,2.56964144809354,0.974399268049547,0.969668659228755,"IDMSH","shared"
-0.760473069561181,-2.32186479053253,1.03745235316843,1.06293639176241,2.48694502351213,1.08780816505356,1.0777453043776,"IDMCO","shared"
-0.719298218122554,-2.2685685767861,1.03552212026579,0.95906939511189,2.55493171087147,1.00813555810395,1.06856378743805,"IDMCO","shared"
-0.730726071287165,-2.24401372797427,0.994015493119966,1.0550728264036,2.47906601913244,0.9860423193257,1.11171798514014,"IDMCO","shared"
-0.742122356247023,-2.20740668905771,0.955481972857208,1.09189750450757,2.55358689459053,1.04274172927204,0.919281923812857,"IDMCO","shared"
-0.724377808089581,-2.22087685759229,1.02553358227301,0.917336484188886,2.52345420747162,0.97653642640323,0.93852760545806,"IDMCO","shared"
