"muLatitude","muSpecies","sigmaAlphaSites","sigmaAlphaSpecies","sigmaLambda","sigmaSites","sigmaSpecies","model","truth"
-0.624158985430531,-2.25308642584843,1.07783362466602,0.974023581640738,2.56741000492436,0.993167047782711,1.06880426788759,"SOM","shared"
-0.744028445159581,-2.25261023042605,1.13119585549381,1.06304392917061,2.59132783289644,0.99278334504447,1.12461145950701,"IDMSH","shared"
-0.772355315267272,-2.28566243330927,1.04855794848188,0.936384637199935,2.56799370622802,1.05795034088559,1.09290708161192,"IDMSH","shared"
-0.778157427529401,-2.33150739989595,0.975566550205299,0.965386263386981,2.5789725856216,1.0656293908503,1.26493827929671,"IDMSH","shared"
-0.689499117663805,-2.339828029717,1.07161019678265,0.903699758452581,2.55840969092978,0.998352974620247,1.25343304196333,"IDMSH","shared"
-0.717523758866968,-2.28650091118262,1.07159115190251,0.968974584536466,2.58188355068427,0.983545840903413,1.09686080140467,"IDMSH","shared"
-0.713580480155922,-2.18354156158545,1.13385827877666,1.06593760563534,2.55185184681949,0.992763042987737,1.16101589752624,"IDMCO","shared"
-0.717720782198279,-2.27783941518461,1.04427867004549,0.943857564198261,2.49604429280625,1.05956097692005,1.00632003379162,"IDMCO","shared"
-0.775207517489928,-2.31764923141882,0.973949774936982,0.967942363113787,2.39107678724638,1.06662885726524,1.23602720272176,"IDMCO","shared"
-0.669864489390451,-2.2873405836122,1.06823997882035,0.899956642907749,2.44893511227931,0.997421752488621,1.18206417357789,"IDMCO","shared"
-0.718232924505736,-2.29602833306671,1.06846296828945,0.980730530210794,2.53929400029235,0.984206331260007,1.08787935830614,"IDMCO","shared"
