"muLatitude","muSpecies","sigmaAlphaSites","sigmaAlphaSpecies","sigmaLambda","sigmaSites","sigmaSpecies","model","truth"
-0.639550726685871,-2.05843068374656,1.01893256163321,1.08499427252446,2.54379760073532,0.979985828014117,0.975919330684111,"IDMCO","covariate"
-0.697509832253523,-2.23203213113654,1.05065481312407,0.99526459173178,2.50913174823337,0.925423356693541,1.03799134082176,"IDMCO","covariate"
-0.726182974930111,-2.33462599773448,1.03138733694946,0.855808826518087,2.50712806472208,1.08712902154587,1.11740514132616,"IDMCO","covariate"
-0.602963129772259,-2.33600047216036,1.14194562608663,0.959572597811218,2.49207549064645,1.08087601345279,1.03121919931011,"IDMCO","covariate"
-0.74503697398125,-3.79864509035584,2.57576576950204,2.58934968885754,2.58132821733721,1.09871827858478,2.11575371388328,"GCMSH","shared"
-0.740497736691,-4.01443811163901,2.55302766268576,2.57816289388351,2.58450954992259,1.06384727063335,2.22120836622185,"GCMSH","shared"
-0.729524936781773,-4.00950506121591,2.59693850654167,2.5681557173724,2.58398508479699,1.01529603980023,2.39689814827163,"GCMSH","shared"
-0.794942112858857,-3.04104252725524,2.58108584333257,2.58585258448401,2.56516095849113,1.04461120315022,1.62984053051068,"GCMSH","shared"
-0.832982303453629,-3.59203940318597,2.58700003650499,2.5734622388938,2.57156044729223,1.08632365872196,1.94178672396203,"GCMSH","shared"
-0.76263101239132,0.0556370421122967,2.55411736661556,2.55843330004334,2.52446215300413,1.09416101968552,2.56080724563529,"GCMCO","shared"
-0.751946858819775,0.113144729392415,2.57173316809503,2.5651944753244,2.49941052947227,1.06493330105656,2.57933325974879,"GCMCO","shared"
-0.645454057487245,-0.0832131638269105,2.56734582457969,2.57161607842664,2.49568181588163,1.0142427216126,2.56422042333634,"GCMCO","shared"
-0.773277428605828,0.0217322602939044,2.58347686685017,2.58949726240534,2.4725864659004,1.04578071903182,2.58643823426063,"GCMCO","shared"
-0.810614083624402,-0.0844962347312924,2.56613011924555,2.57171886771668,2.48363206682719,1.08459648487148,2.56525785630147,"GCMCO","shared"
-0.53388473856097,-2.14482848503447,1.03988238176728,0.910909899621622,2.5565084158515,0.860177500649136,1.14318066898147,"SOM","shared"
-0.505669017781108,-2.39828650108453,1.00449504439934,1.01367402899334,2.58579280353426,1.06417310977289,1.18693200610239,"SOM","shared"
-0.754123940893931,-2.27383644563187,1.0451939366087,1.01606327334857,2.59087668854801,1.02190656164163,1.27084839735029,"SOM","shared"
-0.649516278017078,-2.24819572661317,1.00350266728355,0.950956103187629,2.55716674490911,1.0219943954859,1.10669090281463,"SOM","shared"
-0.450382800948913,-2.51020255246524,1.03026722812106,0.882829154450534,2.57410012350227,1.06649072893057,1.19777023697226,"SOM","shared"
-0.561716092764242,-2.30722959895003,1.03405896913652,0.900023283395359,2.5867347407016,1.04465376539324,1.17092435400174,"IDMSH","shared"
-0.612358563374111,-2.4850930316932,0.999786356255874,1.02039515691904,2.58295513841482,1.09125020358485,1.23268558084006,"IDMSH","shared"
-0.633509894720084,-2.28300025810682,1.03750141906992,1.01845038855902,2.59401536353064,1.01660119096651,1.24078975662377,"IDMSH","shared"
-0.67178710893732,-2.26797283012951,1.0059732017426,0.958323999776812,2.56173455201038,1.04808433201676,1.12484475379952,"IDMSH","shared"
-0.635527507012155,-2.50687893903987,1.02738148212261,0.885867367312274,2.57236444969808,1.08757767021386,1.24418971333961,"IDMSH","shared"
-0.689222015823556,-2.28283331038355,1.03708977853548,0.905945897356861,2.44513229714263,1.04650639111051,1.18632561080026,"IDMCO","shared"
-0.739261206192839,-2.3921923323709,1.00683593081721,1.01115642174879,2.46363206659318,1.07924201059574,1.16772776713294,"IDMCO","shared"
-0.658007790464168,-2.24271092108984,1.03548188187327,1.0129334455459,2.46444059123696,1.01553573031772,1.26462149740206,"IDMCO","shared"
-0.710703683528553,-2.28631069700032,1.00380138853682,0.960716404062921,2.44757802529609,1.04514742351061,1.13550320070348,"IDMCO","shared"
-0.725312287209382,-2.54722389439941,1.02518791345041,0.881411922434157,2.51160253181142,1.08336200607912,1.19651300071237,"IDMCO","shared"
